event_id,user_id,event_time,event_type,event_detail,level_id,result,duration
22514,11043,2025-04-13 00:25:59,ITEM_USE,Used item: COIN_MULTIPLIER,8,,5
22515,11497,2025-04-04 20:33:17,LEVEL_START,Started level 84,84,,0
22516,12092,2025-04-21 13:51:42,LEVEL_FAIL,Failed at 82% progress,24,FAIL,109
22517,10900,2025-03-31 10:07:13,LEVEL_FAIL,Failed at 31% progress,66,FAIL,216
22518,10361,2025-04-18 05:09:26,LEVEL_START,Started level 27,27,,0
22519,12497,2025-04-09 12:43:04,LEVEL_COMPLETE,"Completed with score 6688, stars: 3",51,SUCCESS,31
22520,12623,2025-04-22 13:00:07,LEVEL_COMPLETE,"Completed with score 3281, stars: 3",62,SUCCESS,276
22521,12883,2025-04-18 01:43:56,LEVEL_FAIL,Failed at 83% progress,81,FAIL,298
22522,10585,2025-03-31 14:05:12,ITEM_USE,Used item: SHIELD,35,,1
22523,10923,2025-04-22 20:05:18,LEVEL_START,Started level 33,33,,0
22524,11997,2025-03-27 08:53:20,LEVEL_COMPLETE,"Completed with score 7966, stars: 3",15,SUCCESS,286
22525,11240,2025-04-15 22:50:00,LEVEL_COMPLETE,"Completed with score 7369, stars: 1",6,SUCCESS,198
22526,12718,2025-04-03 07:32:58,LEVEL_FAIL,Failed at 48% progress,34,FAIL,99
22527,12457,2025-04-20 12:00:37,ACHIEVEMENT,Earned achievement: LEVEL_MASTER,70,,0
22528,10809,2025-04-02 00:12:37,LEVEL_START,Started level 34,34,,0
22529,11110,2025-03-25 02:52:35,ITEM_USE,Used item: SHIELD,34,,3
22530,12545,2025-03-31 08:36:55,LEVEL_FAIL,Failed at 63% progress,89,FAIL,217
22531,10499,2025-04-05 17:16:07,LEVEL_FAIL,Failed at 32% progress,71,FAIL,65
22532,11816,2025-04-15 02:53:04,LEVEL_COMPLETE,"Completed with score 7057, stars: 2",11,SUCCESS,230
22533,10829,2025-04-05 13:17:21,LEVEL_START,Started level 92,92,,0
22534,10148,2025-04-01 09:04:04,LEVEL_START,Started level 62,62,,0
22535,12656,2025-04-16 09:55:28,LEVEL_FAIL,Failed at 64% progress,62,FAIL,200
22536,10003,2025-04-08 00:39:05,LEVEL_FAIL,Failed at 70% progress,72,FAIL,274
22537,11226,2025-04-02 07:33:59,LEVEL_FAIL,Failed at 66% progress,89,FAIL,150
22538,12401,2025-04-05 10:42:13,LEVEL_COMPLETE,"Completed with score 3435, stars: 3",97,SUCCESS,215
22539,10743,2025-03-29 05:46:50,LEVEL_START,Started level 76,76,,0
22540,11981,2025-04-23 06:52:15,LEVEL_START,Started level 22,22,,0
22541,11775,2025-03-27 18:53:31,LEVEL_START,Started level 42,42,,0
22542,11297,2025-04-02 06:57:14,LEVEL_COMPLETE,"Completed with score 1687, stars: 2",49,SUCCESS,210
22543,12065,2025-04-03 01:19:34,LEVEL_START,Started level 63,63,,0
22544,11911,2025-04-16 22:02:40,LEVEL_FAIL,Failed at 46% progress,39,FAIL,186
22545,10102,2025-04-05 08:45:42,LEVEL_COMPLETE,"Completed with score 5796, stars: 1",61,SUCCESS,106
22546,11996,2025-04-09 18:53:55,LEVEL_START,Started level 90,90,,0
22547,10022,2025-04-16 12:14:43,LEVEL_COMPLETE,"Completed with score 1482, stars: 1",73,SUCCESS,192
22548,11321,2025-04-02 01:36:12,LEVEL_COMPLETE,"Completed with score 9365, stars: 2",84,SUCCESS,58
22549,11014,2025-04-20 23:27:47,ITEM_USE,Used item: EXTRA_LIFE,15,,4
22550,11586,2025-03-27 19:37:03,LEVEL_START,Started level 62,62,,0
22551,12463,2025-03-25 10:22:40,LEVEL_START,Started level 41,41,,0
22552,11816,2025-04-01 05:58:45,LEVEL_COMPLETE,"Completed with score 4602, stars: 2",34,SUCCESS,260
22553,12737,2025-04-08 18:50:08,LEVEL_COMPLETE,"Completed with score 5048, stars: 3",45,SUCCESS,70
22554,10183,2025-04-11 11:20:13,LEVEL_START,Started level 13,13,,0
22555,11428,2025-04-23 11:47:43,ACHIEVEMENT,Earned achievement: FIRST_WIN,77,,0
22556,10355,2025-04-17 15:56:26,LEVEL_START,Started level 3,3,,0
22557,10159,2025-03-26 04:21:32,LEVEL_START,Started level 49,49,,0
22558,11243,2025-04-01 23:06:40,LEVEL_COMPLETE,"Completed with score 7017, stars: 1",92,SUCCESS,269
22559,12226,2025-03-28 03:07:13,LEVEL_START,Started level 66,66,,0
22560,12517,2025-04-19 23:50:03,LEVEL_COMPLETE,"Completed with score 6830, stars: 3",91,SUCCESS,202
22561,10518,2025-04-07 11:16:04,LEVEL_FAIL,Failed at 63% progress,69,FAIL,241
22562,11576,2025-04-13 19:27:50,LEVEL_COMPLETE,"Completed with score 4628, stars: 2",15,SUCCESS,106
22563,11889,2025-04-20 16:54:19,LEVEL_START,Started level 90,90,,0
22564,11800,2025-04-12 16:32:38,LEVEL_FAIL,Failed at 72% progress,20,FAIL,61
22565,10031,2025-03-25 16:55:39,LEVEL_START,Started level 47,47,,0
22566,12828,2025-04-21 04:51:00,LEVEL_COMPLETE,"Completed with score 9039, stars: 3",33,SUCCESS,61
22567,11930,2025-04-10 05:40:26,LEVEL_COMPLETE,"Completed with score 9808, stars: 3",4,SUCCESS,289
22568,10578,2025-03-31 18:23:27,LEVEL_COMPLETE,"Completed with score 4818, stars: 1",7,SUCCESS,185
22569,11923,2025-04-03 09:51:48,LEVEL_START,Started level 6,6,,0
22570,12455,2025-04-07 13:30:12,LEVEL_COMPLETE,"Completed with score 1899, stars: 2",99,SUCCESS,154
22571,10709,2025-04-16 06:19:56,LEVEL_COMPLETE,"Completed with score 3334, stars: 2",8,SUCCESS,188
22572,10823,2025-04-22 04:30:14,LEVEL_START,Started level 98,98,,0
22573,11703,2025-03-29 05:29:27,LEVEL_START,Started level 37,37,,0
22574,12138,2025-04-04 10:33:24,LEVEL_START,Started level 54,54,,0
22575,10163,2025-04-08 12:36:51,LEVEL_COMPLETE,"Completed with score 8879, stars: 3",87,SUCCESS,68
22576,10102,2025-04-10 00:54:04,LEVEL_FAIL,Failed at 46% progress,11,FAIL,281
22577,10147,2025-03-28 06:53:44,LEVEL_START,Started level 69,69,,0
22578,11176,2025-04-18 03:26:43,LEVEL_START,Started level 72,72,,0
22579,10710,2025-03-28 12:22:44,LEVEL_START,Started level 67,67,,0
22580,10569,2025-04-14 18:28:25,LEVEL_COMPLETE,"Completed with score 9070, stars: 1",1,SUCCESS,187
22581,12592,2025-04-06 09:48:58,LEVEL_FAIL,Failed at 69% progress,34,FAIL,255
22582,12743,2025-04-04 04:43:43,LEVEL_FAIL,Failed at 19% progress,15,FAIL,126
22583,11393,2025-04-05 17:16:35,LEVEL_START,Started level 14,14,,0
22584,11767,2025-04-06 13:14:16,LEVEL_COMPLETE,"Completed with score 6890, stars: 1",69,SUCCESS,138
22585,10973,2025-04-21 04:00:48,LEVEL_COMPLETE,"Completed with score 4057, stars: 1",66,SUCCESS,144
22586,12812,2025-04-09 07:28:56,LEVEL_COMPLETE,"Completed with score 2177, stars: 1",88,SUCCESS,213
22587,12921,2025-04-13 01:29:02,LEVEL_COMPLETE,"Completed with score 7457, stars: 1",29,SUCCESS,49
22588,10839,2025-03-27 06:15:04,LEVEL_START,Started level 43,43,,0
22589,10153,2025-04-04 04:36:03,LEVEL_START,Started level 1,1,,0
22590,10856,2025-04-16 04:30:33,LEVEL_START,Started level 68,68,,0
22591,11111,2025-04-04 16:57:19,LEVEL_COMPLETE,"Completed with score 3898, stars: 3",19,SUCCESS,143
22592,10048,2025-04-13 03:43:17,LEVEL_START,Started level 87,87,,0
22593,10331,2025-04-03 12:10:45,LEVEL_START,Started level 1,1,,0
22594,11043,2025-04-21 01:27:30,ITEM_USE,Used item: COIN_MULTIPLIER,24,,3
22595,11343,2025-04-22 00:19:58,LEVEL_START,Started level 68,68,,0
22596,11046,2025-04-05 07:28:15,LEVEL_COMPLETE,"Completed with score 2411, stars: 3",78,SUCCESS,211
22597,10338,2025-03-30 05:04:58,LEVEL_START,Started level 77,77,,0
22598,11301,2025-04-22 15:42:28,LEVEL_COMPLETE,"Completed with score 9362, stars: 1",83,SUCCESS,211
22599,10439,2025-04-14 12:05:51,LEVEL_START,Started level 70,70,,0
22600,11543,2025-03-29 02:37:11,ACHIEVEMENT,Earned achievement: PERFECT_CLEAR,17,,0
22601,10957,2025-04-16 09:26:19,LEVEL_FAIL,Failed at 83% progress,17,FAIL,293
22602,11989,2025-03-26 05:33:53,LEVEL_START,Started level 45,45,,0
22603,12060,2025-04-03 11:06:23,LEVEL_COMPLETE,"Completed with score 1483, stars: 3",96,SUCCESS,56
22604,12283,2025-04-01 08:07:55,LEVEL_START,Started level 41,41,,0
22605,11088,2025-03-26 16:21:05,LEVEL_START,Started level 77,77,,0
22606,11405,2025-04-15 10:27:14,LEVEL_START,Started level 26,26,,0
22607,12363,2025-04-14 18:53:57,LEVEL_FAIL,Failed at 20% progress,77,FAIL,286
22608,12532,2025-03-31 15:46:21,LEVEL_FAIL,Failed at 71% progress,84,FAIL,134
22609,12820,2025-04-20 07:31:48,LEVEL_COMPLETE,"Completed with score 1285, stars: 1",31,SUCCESS,253
22610,10609,2025-04-18 12:13:31,LEVEL_START,Started level 56,56,,0
22611,11809,2025-04-03 00:46:53,LEVEL_COMPLETE,"Completed with score 6665, stars: 2",25,SUCCESS,33
22612,10743,2025-03-29 10:43:17,LEVEL_START,Started level 20,20,,0
22613,12945,2025-04-16 08:42:20,LEVEL_FAIL,Failed at 36% progress,57,FAIL,121
22614,11754,2025-04-19 20:42:46,LEVEL_START,Started level 35,35,,0
22615,12148,2025-03-27 16:11:31,ACHIEVEMENT,Earned achievement: PERFECT_CLEAR,29,,0
22616,10381,2025-04-09 17:52:15,LEVEL_START,Started level 14,14,,0
22617,11462,2025-03-28 17:00:33,LEVEL_START,Started level 99,99,,0
22618,12675,2025-04-14 18:39:10,LEVEL_FAIL,Failed at 70% progress,12,FAIL,33
22619,12576,2025-03-27 00:00:25,ITEM_USE,Used item: SHIELD,48,,2
22620,11508,2025-04-19 01:51:26,LEVEL_COMPLETE,"Completed with score 2543, stars: 3",17,SUCCESS,72
22621,12998,2025-04-02 05:04:27,LEVEL_START,Started level 31,31,,0
22622,11229,2025-04-08 20:54:46,LEVEL_COMPLETE,"Completed with score 9641, stars: 3",31,SUCCESS,180
22623,12693,2025-04-17 11:00:02,LEVEL_START,Started level 65,65,,0
22624,10048,2025-04-12 00:29:04,ITEM_USE,Used item: TIME_EXTENSION,55,,1
22625,11983,2025-04-20 00:45:42,LEVEL_FAIL,Failed at 51% progress,86,FAIL,62
22626,11605,2025-03-30 20:29:27,LEVEL_COMPLETE,"Completed with score 1221, stars: 2",4,SUCCESS,127
22627,10926,2025-04-01 14:50:19,LEVEL_COMPLETE,"Completed with score 7473, stars: 2",93,SUCCESS,197
22628,11696,2025-03-24 21:56:34,LEVEL_START,Started level 7,7,,0
22629,10189,2025-03-28 16:14:36,LEVEL_START,Started level 55,55,,0
22630,10496,2025-04-16 09:45:29,LEVEL_COMPLETE,"Completed with score 8689, stars: 3",60,SUCCESS,68
22631,11093,2025-04-01 15:09:16,LEVEL_START,Started level 45,45,,0
22632,12173,2025-04-18 21:27:25,LEVEL_FAIL,Failed at 48% progress,21,FAIL,264
22633,10574,2025-04-22 01:11:46,LEVEL_START,Started level 42,42,,0
22634,12499,2025-04-11 15:33:36,LEVEL_COMPLETE,"Completed with score 5510, stars: 2",74,SUCCESS,91
22635,11265,2025-04-22 01:18:18,LEVEL_START,Started level 36,36,,0
22636,12814,2025-04-06 17:43:02,ITEM_USE,Used item: TIME_EXTENSION,27,,3
22637,10440,2025-04-07 21:32:48,LEVEL_START,Started level 25,25,,0
22638,11067,2025-03-27 11:26:39,LEVEL_COMPLETE,"Completed with score 6957, stars: 3",92,SUCCESS,191
22639,12234,2025-04-07 19:48:19,ITEM_USE,Used item: SHIELD,79,,3
22640,12125,2025-04-07 15:30:39,LEVEL_START,Started level 71,71,,0
22641,11084,2025-03-28 08:14:51,LEVEL_COMPLETE,"Completed with score 2420, stars: 3",91,SUCCESS,258
22642,10037,2025-04-09 15:42:25,LEVEL_COMPLETE,"Completed with score 1842, stars: 1",91,SUCCESS,86
22643,11632,2025-03-29 02:23:58,LEVEL_COMPLETE,"Completed with score 3453, stars: 3",50,SUCCESS,48
22644,12581,2025-04-02 07:02:41,LEVEL_START,Started level 79,79,,0
22645,12912,2025-04-19 02:52:05,LEVEL_START,Started level 60,60,,0
22646,12150,2025-04-21 10:38:39,LEVEL_START,Started level 42,42,,0
22647,10576,2025-04-03 10:16:54,LEVEL_START,Started level 19,19,,0
22648,10235,2025-04-23 03:48:13,LEVEL_START,Started level 52,52,,0
22649,12604,2025-04-19 14:03:48,LEVEL_START,Started level 77,77,,0
22650,12187,2025-04-07 05:01:05,LEVEL_COMPLETE,"Completed with score 9697, stars: 1",3,SUCCESS,282
22651,10032,2025-04-02 17:45:17,LEVEL_START,Started level 47,47,,0
22652,12478,2025-04-12 19:37:03,LEVEL_START,Started level 79,79,,0
22653,11678,2025-04-16 22:01:19,ITEM_USE,Used item: COIN_MULTIPLIER,92,,5
22654,12465,2025-04-06 02:58:33,LEVEL_START,Started level 73,73,,0
22655,10441,2025-04-09 20:52:51,LEVEL_FAIL,Failed at 73% progress,90,FAIL,34
22656,11186,2025-04-18 05:20:57,LEVEL_COMPLETE,"Completed with score 3612, stars: 2",74,SUCCESS,88
22657,10869,2025-04-12 08:17:08,LEVEL_COMPLETE,"Completed with score 1704, stars: 3",79,SUCCESS,241
22658,11370,2025-04-08 13:28:18,LEVEL_FAIL,Failed at 36% progress,92,FAIL,140
22659,11850,2025-04-04 04:27:01,LEVEL_START,Started level 59,59,,0
22660,11537,2025-03-25 05:07:37,LEVEL_COMPLETE,"Completed with score 4670, stars: 2",56,SUCCESS,105
22661,11776,2025-04-18 00:40:30,LEVEL_COMPLETE,"Completed with score 6266, stars: 2",12,SUCCESS,181
22662,12214,2025-04-01 09:29:12,ACHIEVEMENT,Earned achievement: FIRST_WIN,60,,0
22663,12944,2025-03-29 21:45:35,LEVEL_COMPLETE,"Completed with score 5910, stars: 3",14,SUCCESS,112
22664,11353,2025-04-17 07:07:58,LEVEL_FAIL,Failed at 19% progress,45,FAIL,278
22665,12108,2025-04-04 04:17:05,LEVEL_FAIL,Failed at 26% progress,89,FAIL,92
22666,10368,2025-03-26 23:18:06,LEVEL_COMPLETE,"Completed with score 8418, stars: 2",32,SUCCESS,226
22667,11730,2025-04-08 03:25:19,ITEM_USE,Used item: EXTRA_LIFE,1,,5
22668,10075,2025-04-10 15:17:06,LEVEL_START,Started level 93,93,,0
22669,10785,2025-04-07 14:09:36,LEVEL_START,Started level 4,4,,0
22670,10630,2025-04-19 10:23:21,LEVEL_START,Started level 24,24,,0
22671,10354,2025-04-03 07:09:37,LEVEL_START,Started level 25,25,,0
22672,10822,2025-03-26 21:32:47,LEVEL_FAIL,Failed at 46% progress,52,FAIL,233
22673,12092,2025-04-03 13:40:46,LEVEL_COMPLETE,"Completed with score 6590, stars: 1",70,SUCCESS,41
22674,11098,2025-04-17 16:29:15,LEVEL_START,Started level 82,82,,0
22675,12298,2025-04-22 22:15:34,LEVEL_COMPLETE,"Completed with score 2652, stars: 2",94,SUCCESS,228
22676,10828,2025-04-19 02:19:45,LEVEL_START,Started level 92,92,,0
22677,10054,2025-04-05 20:24:48,LEVEL_COMPLETE,"Completed with score 5107, stars: 3",52,SUCCESS,204
22678,10748,2025-04-12 20:07:26,ITEM_USE,Used item: POWER_BOOST,31,,4
22679,10905,2025-04-22 19:25:03,LEVEL_FAIL,Failed at 78% progress,55,FAIL,188
22680,10133,2025-04-06 05:38:25,LEVEL_COMPLETE,"Completed with score 6884, stars: 1",15,SUCCESS,249
22681,12490,2025-04-08 12:21:02,LEVEL_START,Started level 37,37,,0
22682,12617,2025-03-28 10:54:01,LEVEL_START,Started level 96,96,,0
22683,10910,2025-04-22 15:04:21,LEVEL_START,Started level 25,25,,0
22684,12648,2025-04-15 12:45:12,LEVEL_COMPLETE,"Completed with score 9665, stars: 2",92,SUCCESS,72
22685,11652,2025-03-28 21:25:20,LEVEL_START,Started level 72,72,,0
22686,12697,2025-04-17 07:48:19,LEVEL_START,Started level 72,72,,0
22687,11104,2025-04-14 02:11:40,ACHIEVEMENT,Earned achievement: SPEED_MASTER,18,,0
22688,12466,2025-04-03 21:22:37,LEVEL_COMPLETE,"Completed with score 1330, stars: 1",96,SUCCESS,36
22689,12711,2025-03-27 02:34:26,LEVEL_START,Started level 97,97,,0
22690,12102,2025-04-01 10:10:22,LEVEL_COMPLETE,"Completed with score 6154, stars: 2",8,SUCCESS,187
22691,11678,2025-04-11 18:11:43,LEVEL_START,Started level 8,8,,0
22692,11674,2025-03-28 06:43:00,LEVEL_START,Started level 81,81,,0
22693,10878,2025-04-22 19:46:05,LEVEL_COMPLETE,"Completed with score 4958, stars: 2",23,SUCCESS,262
22694,10855,2025-03-31 20:30:12,LEVEL_COMPLETE,"Completed with score 7027, stars: 2",71,SUCCESS,275
22695,10098,2025-04-19 10:06:35,ACHIEVEMENT,Earned achievement: PERFECT_CLEAR,3,,0
22696,12441,2025-04-04 03:55:22,LEVEL_START,Started level 79,79,,0
22697,10346,2025-04-21 02:46:12,ITEM_USE,Used item: TIME_EXTENSION,7,,4
22698,10385,2025-03-26 06:00:34,LEVEL_START,Started level 53,53,,0
22699,12830,2025-04-15 17:43:31,LEVEL_FAIL,Failed at 69% progress,93,FAIL,284
22700,10290,2025-04-08 15:27:15,LEVEL_START,Started level 94,94,,0
22701,10541,2025-03-26 10:06:11,LEVEL_COMPLETE,"Completed with score 2318, stars: 3",42,SUCCESS,98
22702,11171,2025-04-18 19:20:31,LEVEL_FAIL,Failed at 41% progress,82,FAIL,57
22703,12852,2025-03-30 06:55:40,LEVEL_FAIL,Failed at 78% progress,75,FAIL,190
22704,12313,2025-04-17 06:09:25,LEVEL_COMPLETE,"Completed with score 9745, stars: 1",41,SUCCESS,155
22705,10781,2025-04-17 23:24:27,LEVEL_FAIL,Failed at 45% progress,21,FAIL,267
22706,10077,2025-04-17 12:31:37,LEVEL_COMPLETE,"Completed with score 4055, stars: 3",44,SUCCESS,178
22707,11778,2025-04-17 03:37:10,LEVEL_START,Started level 91,91,,0
22708,11928,2025-04-03 16:17:57,LEVEL_COMPLETE,"Completed with score 7745, stars: 1",58,SUCCESS,167
22709,10202,2025-03-30 18:37:33,LEVEL_COMPLETE,"Completed with score 8235, stars: 3",31,SUCCESS,232
22710,11754,2025-04-18 06:25:06,LEVEL_START,Started level 11,11,,0
22711,12923,2025-04-19 13:14:04,LEVEL_FAIL,Failed at 54% progress,73,FAIL,261
22712,11649,2025-03-28 22:37:13,LEVEL_START,Started level 29,29,,0
22713,10661,2025-03-30 21:49:11,LEVEL_START,Started level 89,89,,0
22714,11867,2025-04-09 07:36:27,LEVEL_START,Started level 73,73,,0
22715,10074,2025-04-17 09:48:47,LEVEL_COMPLETE,"Completed with score 3217, stars: 3",6,SUCCESS,218
22716,10544,2025-04-04 17:51:50,LEVEL_START,Started level 48,48,,0
22717,11790,2025-03-31 20:23:09,LEVEL_START,Started level 10,10,,0
22718,10753,2025-04-18 06:43:24,LEVEL_START,Started level 43,43,,0
22719,10201,2025-04-17 02:26:07,LEVEL_FAIL,Failed at 72% progress,11,FAIL,108
22720,10287,2025-04-02 07:15:22,LEVEL_COMPLETE,"Completed with score 1234, stars: 1",17,SUCCESS,244
22721,12632,2025-03-25 02:02:35,LEVEL_COMPLETE,"Completed with score 1805, stars: 1",34,SUCCESS,153
22722,11305,2025-04-03 18:57:51,LEVEL_START,Started level 80,80,,0
22723,10903,2025-04-04 09:45:10,LEVEL_START,Started level 72,72,,0
22724,11539,2025-03-29 04:09:44,ITEM_USE,Used item: SHIELD,49,,3
22725,12896,2025-04-10 18:40:53,LEVEL_COMPLETE,"Completed with score 7746, stars: 1",74,SUCCESS,217
22726,10479,2025-04-16 08:13:00,LEVEL_START,Started level 68,68,,0
22727,11439,2025-03-28 01:42:52,LEVEL_COMPLETE,"Completed with score 9626, stars: 2",4,SUCCESS,281
22728,12635,2025-04-01 03:20:59,LEVEL_COMPLETE,"Completed with score 3013, stars: 1",53,SUCCESS,147
22729,11188,2025-04-06 15:04:05,LEVEL_START,Started level 90,90,,0
22730,10859,2025-04-09 08:53:10,LEVEL_START,Started level 48,48,,0
22731,11617,2025-04-02 15:24:39,LEVEL_COMPLETE,"Completed with score 2421, stars: 3",8,SUCCESS,209
22732,11234,2025-04-17 13:57:15,LEVEL_COMPLETE,"Completed with score 1037, stars: 2",93,SUCCESS,145
22733,12402,2025-04-19 13:42:00,LEVEL_START,Started level 44,44,,0
22734,11778,2025-04-19 19:44:57,LEVEL_START,Started level 84,84,,0
22735,12510,2025-04-01 15:50:05,LEVEL_COMPLETE,"Completed with score 4970, stars: 1",100,SUCCESS,185
22736,10605,2025-03-25 00:59:38,LEVEL_COMPLETE,"Completed with score 2025, stars: 1",54,SUCCESS,249
22737,11838,2025-03-29 05:01:33,LEVEL_START,Started level 8,8,,0
22738,11576,2025-03-28 01:39:45,LEVEL_COMPLETE,"Completed with score 5302, stars: 2",51,SUCCESS,101
22739,12554,2025-04-07 11:30:02,LEVEL_COMPLETE,"Completed with score 8430, stars: 3",70,SUCCESS,242
22740,10422,2025-03-28 02:47:01,LEVEL_FAIL,Failed at 60% progress,47,FAIL,69
22741,10840,2025-04-04 14:55:41,ACHIEVEMENT,Earned achievement: SPEED_MASTER,2,,0
22742,12954,2025-04-12 08:27:08,LEVEL_START,Started level 86,86,,0
22743,11847,2025-04-22 16:28:08,LEVEL_START,Started level 31,31,,0
22744,10064,2025-04-07 04:59:21,LEVEL_COMPLETE,"Completed with score 4278, stars: 2",21,SUCCESS,94
22745,11305,2025-04-07 07:21:39,LEVEL_FAIL,Failed at 36% progress,85,FAIL,272
22746,10999,2025-04-17 12:15:28,ITEM_USE,Used item: TIME_EXTENSION,48,,2
22747,12997,2025-04-12 08:03:28,ITEM_USE,Used item: TIME_EXTENSION,77,,1
22748,11278,2025-04-21 21:40:21,ITEM_USE,Used item: EXTRA_LIFE,88,,5
22749,12056,2025-04-19 10:48:36,LEVEL_COMPLETE,"Completed with score 2511, stars: 1",67,SUCCESS,251
22750,10585,2025-04-08 13:18:48,LEVEL_START,Started level 18,18,,0
22751,10150,2025-03-28 00:20:22,LEVEL_START,Started level 52,52,,0
22752,10559,2025-04-23 06:51:48,LEVEL_FAIL,Failed at 42% progress,36,FAIL,282
22753,12915,2025-04-17 12:31:51,LEVEL_FAIL,Failed at 55% progress,37,FAIL,46
22754,11472,2025-04-02 15:15:34,LEVEL_START,Started level 58,58,,0
22755,10001,2025-03-29 21:59:45,LEVEL_START,Started level 93,93,,0
22756,11082,2025-04-16 08:04:28,LEVEL_START,Started level 54,54,,0
22757,11376,2025-04-01 12:21:01,LEVEL_START,Started level 61,61,,0
22758,11913,2025-04-15 03:23:46,LEVEL_START,Started level 94,94,,0
22759,12502,2025-03-30 09:27:13,LEVEL_START,Started level 61,61,,0
22760,12854,2025-04-14 06:28:38,LEVEL_COMPLETE,"Completed with score 4461, stars: 3",16,SUCCESS,189
22761,10775,2025-03-24 22:31:18,ACHIEVEMENT,Earned achievement: COMBO_MASTER,41,,0
22762,11403,2025-03-27 21:45:43,ITEM_USE,Used item: POWER_BOOST,66,,5
22763,11496,2025-04-13 04:57:14,ITEM_USE,Used item: COIN_MULTIPLIER,20,,4
22764,12313,2025-04-23 01:16:49,LEVEL_COMPLETE,"Completed with score 9159, stars: 1",16,SUCCESS,88
22765,11184,2025-04-20 05:22:05,LEVEL_FAIL,Failed at 53% progress,47,FAIL,199
22766,10078,2025-04-14 12:35:08,LEVEL_COMPLETE,"Completed with score 3822, stars: 2",13,SUCCESS,78
22767,12110,2025-04-14 00:54:33,LEVEL_START,Started level 48,48,,0
22768,11559,2025-04-04 11:45:50,LEVEL_FAIL,Failed at 20% progress,6,FAIL,251
22769,11135,2025-04-08 06:44:25,LEVEL_COMPLETE,"Completed with score 8318, stars: 3",40,SUCCESS,141
22770,10652,2025-04-21 14:13:34,LEVEL_COMPLETE,"Completed with score 7280, stars: 3",81,SUCCESS,156
22771,12585,2025-04-04 08:14:39,ITEM_USE,Used item: COIN_MULTIPLIER,84,,1
22772,12044,2025-04-22 00:04:09,LEVEL_FAIL,Failed at 20% progress,39,FAIL,298
22773,11056,2025-04-19 12:33:22,LEVEL_COMPLETE,"Completed with score 8913, stars: 1",13,SUCCESS,103
22774,10692,2025-03-25 17:43:04,LEVEL_FAIL,Failed at 42% progress,34,FAIL,86
22775,11391,2025-04-09 07:17:31,LEVEL_FAIL,Failed at 71% progress,83,FAIL,275
22776,12386,2025-03-29 08:25:23,LEVEL_COMPLETE,"Completed with score 4100, stars: 2",91,SUCCESS,237
22777,11514,2025-03-24 20:48:01,ACHIEVEMENT,Earned achievement: COMBO_MASTER,76,,0
22778,10116,2025-04-04 07:28:20,LEVEL_START,Started level 2,2,,0
22779,10518,2025-04-12 05:40:16,LEVEL_START,Started level 21,21,,0
22780,11801,2025-03-30 07:00:11,ITEM_USE,Used item: SHIELD,79,,3
22781,11554,2025-04-14 16:35:05,ACHIEVEMENT,Earned achievement: SPEED_MASTER,9,,0
22782,11586,2025-03-29 12:36:01,LEVEL_START,Started level 67,67,,0
22783,11398,2025-04-11 21:51:45,LEVEL_START,Started level 51,51,,0
22784,11183,2025-04-07 15:40:22,LEVEL_COMPLETE,"Completed with score 8304, stars: 1",81,SUCCESS,185
22785,12235,2025-04-10 20:06:06,LEVEL_COMPLETE,"Completed with score 7940, stars: 1",41,SUCCESS,151
